0.	0.666
0.0408360436125281	0.667
0.05769178330221884	0.668
0.07058543174031898	0.669
0.08142168652794635	0.67
0.09093915799736947	0.671
0.09951706145769862	0.672
0.10738091608101286	0.673
0.11467781569272137	0.674
0.12151004203824939	0.675
0.12795214832915558	0.676
0.13406047489835599	0.677
0.13987884043954119	0.678
0.1454421299614495	0.679
0.1507786590852473	0.68
0.15591178835995972	0.681
0.16086106347665954	0.682
0.16564303460035623	0.683
0.17027186117615842	0.684
0.17475978640056825	0.685
0.17911746160879782	0.686
0.18335423508267315	0.687
0.1874783640815456	0.6880000000000001
0.19149718666957982	0.6890000000000001
0.19541725164704016	0.6900000000000001
0.19924444706147684	0.6910000000000001
0.20298407901180954	0.6920000000000001
0.20664095475430538	0.6930000000000001
0.21021944500524797	0.6940000000000001
0.21372353741259253	0.6950000000000001
0.21715688248628023	0.6960000000000001
0.22052283415937796	0.6970000000000001
0.2238244790528779	0.6980000000000001
0.2270646660258006	0.6990000000000001
0.2302460425470313	0.7000000000000001
0.23337105148781262	0.7010000000000001
0.23644197778560866	0.7020000000000001
0.23946094244980115	0.7030000000000001
0.24242992884051842	0.7040000000000001
0.2453507930795153	0.7050000000000001
0.2482252752356801	0.7060000000000001
0.25105500767837285	0.7070000000000001
0.2538415274394135	0.7080000000000001
0.2565862809288336	0.7090000000000001
0.259290632374244	0.7100000000000001
0.26195587165618034	0.7110000000000001
0.26458321675765906	0.7120000000000001
0.26717382315882143	0.7130000000000001
0.2697287847010028	0.7140000000000001
0.27224914036344	0.7150000000000001
0.27473587725432436	0.7160000000000001
0.2771899359583294	0.7170000000000001
0.2796122089637426	0.7180000000000001
0.28200354974512437	0.7190000000000001
0.2843647758968947	0.7200000000000001
0.28669665538230876	0.7210000000000001
0.28899993471484287	0.7220000000000001
0.29127532450626614	0.7230000000000001
0.29352350421950113	0.7240000000000001
0.2957451249136691	0.7250000000000001
0.29794081190676797	0.726
0.30011116365995594	0.7270000000000001
0.3022567560088818	0.728
0.3043781415476274	0.7290000000000001
0.3064758519570451	0.73
0.3085503988097177	0.7310000000000001
0.31060227430790566	0.732
0.31263195236723473	0.7330000000000001
0.3146398908336763	0.734
0.3166265297393315	0.7350000000000001
0.3185922892852786	0.736
0.3205375910825238	0.7370000000000001
0.32246282195242254	0.738
0.3243683729366071	0.739
0.3262546111759377	0.74
0.3281218946700767	0.741
0.32997057050939677	0.742
0.33180097452393553	0.743
0.33361343140118604	0.744
0.33540825683766917	0.745
0.3371857564861691	0.746
0.33894622593041807	0.747
0.3406899532789478	0.748
0.3424172172146108	0.749
0.3441282884304528	0.75
0.34582343481191274	0.751
0.34750290279393303	0.752
0.3491669447638997	0.753
0.35081579414236763	0.754
0.35244970266310305	0.755
0.35406889046379686	0.756
0.3556735796057715	0.757
0.35726398666128445	0.758
0.3588403224586859	0.759
0.36040279217394783	0.76
0.36195159565199103	0.761
0.3634869278155767	0.762
0.365008979258866	0.763
0.3665179342533452	0.764
0.36801397411767944	0.765
0.36949727522959996	0.766
0.3709680092616373	0.767
0.3724263441090059	0.768
0.37387244369365313	0.769
0.37530646856297023	0.77
0.3767285708095076	0.771
0.3781389108043576	0.772
0.37953763383686445	0.773
0.38092488637626465	0.774
0.38230081043472686	0.775
